student_id,name,IQ,college_name,CGPA,internship_completion,placement
1980,Ravi,77.0,Global College,3.67,Yes,Placed
1981,Liam,128.0,National University,3.57,Yes,Not Placed
1982,Ahmed,89.0,City College,2.37,Yes,Placed
1983,Areeb,103.0,National University,3.27,Yes,Placed
1984,Sofia,78.0,Tech Valley University,3.64,No,Placed
1985,Omar,101.0,National University,3.28,No,Not Placed
1986,Sara,89.0,Punjab Institute,2.62,Yes,Placed
1987,Omar,77.0,National University,3.31,Yes,Not Placed
1988,Noah,120.0,City College,2.42,Yes,Not Placed
1989,Nitesh,118.0,National University,2.64,Yes,Not Placed
1990,Sofia,98.0,Tech Valley University,2.48,No,Not Placed
1991,Nitesh,115.0,Global College,3.11,Yes,Placed
1992,Sara,129.0,National University,2.22,Yes,Not Placed
1993,Ahmed,111.0,National University,3.87,No,Placed
1994,Sofia,107.0,Punjab Institute,2.67,No,Not Placed
1995,Ahmed,103.0,Tech Valley University,2.44,Yes,Not Placed
1996,Sara,110.0,Global College,2.99,Yes,Placed
1997,Liam,95.0,City College,2.55,Yes,Not Placed
1998,Nitesh,96.0,National University,3.07,No,Placed
1999,Ahmed,107.0,Global College,2.7,No,Placed
2000,Sophia,93.0,City College,2.26,Yes,Placed
2001,Omar,95.0,Tech Valley University,2.53,Yes,Placed
2002,Sofia,100.0,Tech Valley University,2.88,No,Not Placed
2003,John,117.0,Global College,2.06,No,Not Placed
2004,Areeb,83.0,City College,3.54,No,Not Placed
2005,Ravi,111.0,Tech Valley University,3.24,Yes,Not Placed
2006,Daniel,112.0,Global College,3.2,Yes,Placed
2007,Emily,112.0,Tech Valley University,3.09,Yes,Placed
2008,Mohammed,88.0,Tech Valley University,3.18,Yes,Placed
2009,Emily,75.0,Tech Valley University,3.87,Yes,Not Placed
2010,Sofia,108.0,Punjab Institute,2.02,Yes,Placed
2011,Liam,103.0,City College,2.1,Yes,Not Placed
2012,Emily,115.0,Global College,2.38,No,Not Placed
2013,Sofia,89.0,Global College,2.33,Yes,Not Placed
2014,Omar,111.0,City College,2.36,No,Not Placed
2015,Sophia,116.0,City College,3.34,Yes,Placed
2016,Nitesh,99.0,City College,2.92,No,Not Placed
2017,Emily,106.0,City College,3.98,Yes,Placed
2018,Ravi,106.0,National University,,No,Placed
2019,Mia,88.0,Global College,2.62,Yes,Not Placed
2020,Omar,108.0,National University,3.97,Yes,Placed
2021,Areeb,124.0,Tech Valley University,3.66,No,Placed
2022,Sophia,100.0,Tech Valley University,2.94,Yes,Placed
2023,Omar,78.0,Global College,3.11,Yes,Placed
2024,Sofia,90.0,Tech Valley University,3.69,No,Placed
2025,Ali,73.0,City College,2.96,No,Not Placed
2026,Sophia,119.0,National University,2.41,Yes,Placed
2027,Sara,111.0,City College,3.66,Yes,Placed
2028,Noah,92.0,Tech Valley University,3.08,Yes,Not Placed
2029,Omar,79.0,National University,2.31,Yes,Placed
2030,Fatima,88.0,City College,3.01,,Not Placed
2031,Ali,90.0,Global College,2.83,Yes,Placed
2032,Emily,102.0,City College,3.75,Yes,Placed
2033,Sofia,101.0,Tech Valley University,2.25,No,Not Placed
2034,Sara,120.0,National University,3.75,Yes,Not Placed
2035,Sophia,90.0,Global College,3.02,No,Placed
2036,Ahmed,77.0,National University,2.81,Yes,Placed
2037,Neha,83.0,Global College,2.32,Yes,Placed
2038,John,100.0,National University,3.4,Yes,Placed
2039,Ali,89.0,Tech Valley University,3.85,Yes,Placed
2040,Noah,96.0,Global College,2.75,Yes,Not Placed
2041,Ravi,93.0,Punjab Institute,2.48,Yes,Placed
2042,Ahmed,115.0,National University,3.11,Yes,Not Placed
2043,Zara,91.0,National University,3.59,Yes,Placed
2044,Ahmed,94.0,City College,2.01,Yes,Not Placed
2045,Zara,111.0,Global College,3.26,Yes,Not Placed
2046,Ali,92.0,Punjab Institute,3.19,Yes,Placed
2047,Hassan,106.0,Tech Valley University,2.64,No,Placed
2048,Nitesh,105.0,City College,2.9,Yes,Placed
2049,Sophia,102.0,Punjab Institute,2.49,Yes,Not Placed
2050,John,83.0,Global College,3.58,No,Not Placed
2051,Noah,118.0,Punjab Institute,3.27,,Placed
2052,Sara,133.0,National University,3.07,No,Placed
2053,Nitesh,100.0,National University,2.79,No,Not Placed
2054,Hassan,84.0,City College,2.58,Yes,Not Placed
2055,Daniel,100.0,Global College,3.65,Yes,Placed
2056,Areeb,115.0,Global College,2.9,No,Not Placed
2057,Sophia,91.0,Punjab Institute,3.0,Yes,Not Placed
2058,Mohammed,98.0,City College,3.04,No,Not Placed
2059,Sofia,105.0,Global College,2.9,Yes,Not Placed
2060,Daniel,118.0,National University,2.51,Yes,Not Placed
2061,Liam,112.0,Punjab Institute,2.24,Yes,Placed
2062,Mohammed,112.0,Tech Valley University,2.2,Yes,Not Placed
2063,Sara,94.0,National University,3.51,Yes,Placed
2064,Noah,106.0,City College,2.45,No,Not Placed
2065,Ravi,89.0,Global College,2.11,No,Not Placed
2066,Nitesh,113.0,National University,3.6,No,Not Placed
2067,Mohammed,117.0,Tech Valley University,2.31,Yes,Not Placed
2068,Neha,108.0,Tech Valley University,3.25,No,Placed
2069,Sara,94.0,City College,2.68,No,Not Placed
2070,Nitesh,97.0,National University,2.25,No,Not Placed
2071,Emily,127.0,Punjab Institute,2.83,Yes,Placed
2072,Fatima,95.0,National University,2.03,No,Not Placed
2073,Sophia,116.0,Tech Valley University,3.68,Yes,Not Placed
2074,Neha,105.0,City College,3.03,Yes,Not Placed
2075,Zara,95.0,City College,2.28,No,Not Placed
2076,Daniel,80.0,Punjab Institute,2.47,Yes,Placed
2077,Nitesh,103.0,City College,2.9,Yes,Placed
2078,Ahmed,,City College,2.38,No,Not Placed
2079,Ahmed,127.0,City College,2.54,Yes,Placed
2080,Nitesh,87.0,City College,3.07,No,Not Placed
2081,Noah,134.0,City College,3.67,No,Placed
2082,Neha,106.0,Tech Valley University,2.8,Yes,Not Placed
2083,Sophia,106.0,National University,3.43,Yes,Placed
2084,Noah,91.0,Global College,3.75,No,Placed
2085,Mohammed,105.0,City College,2.43,Yes,Not Placed
2086,Ahmed,107.0,Global College,3.61,No,Placed
2087,Ali,114.0,Global College,3.51,No,Placed
2088,John,85.0,Tech Valley University,2.71,Yes,Not Placed
2089,Neha,121.0,City College,3.98,Yes,Placed
2090,Ali,105.0,Global College,2.53,No,Not Placed
2091,Neha,109.0,City College,2.51,Yes,Placed
2092,Emily,97.0,Punjab Institute,3.54,Yes,Placed
2093,Neha,86.0,Punjab Institute,2.87,No,Not Placed
2094,Sophia,101.0,Punjab Institute,2.66,No,Not Placed
2095,Nitesh,103.0,Global College,2.36,No,Not Placed
2096,Nitesh,79.0,Punjab Institute,3.53,Yes,Placed
2097,Zara,112.0,Tech Valley University,3.57,No,Placed
2098,Sara,115.0,Tech Valley University,3.13,No,Not Placed
2099,Ravi,89.0,Global College,3.91,No,Placed
2100,Ahmed,85.0,City College,2.64,No,Not Placed
2101,Omar,95.0,National University,2.44,Yes,Placed
2102,Ahmed,100.0,City College,3.35,No,Placed
2103,John,96.0,City College,3.52,No,Not Placed
2104,Daniel,99.0,City College,2.45,Yes,Not Placed
2105,John,103.0,City College,2.15,Yes,Not Placed
2106,Ravi,79.0,National University,3.62,No,Not Placed
2107,Sofia,81.0,Punjab Institute,3.95,Yes,Placed
2108,Ravi,59.0,City College,3.29,Yes,Not Placed
2109,Neha,114.0,Tech Valley University,2.56,Yes,Not Placed
2110,Sophia,100.0,Global College,3.99,Yes,Placed
2111,Noah,116.0,Global College,3.79,Yes,Placed
2112,Sara,83.0,Tech Valley University,3.03,Yes,Not Placed
2113,Hassan,100.0,City College,3.65,No,Placed
2114,Ahmed,103.0,National University,3.63,No,Placed
2115,Mia,92.0,Punjab Institute,3.87,No,Placed
2116,Mia,77.0,Global College,3.68,Yes,Not Placed
2117,Areeb,126.0,Punjab Institute,3.29,No,Placed
2118,Mia,121.0,National University,3.22,No,Placed
2119,Ahmed,94.0,Global College,2.93,No,Not Placed
2120,Mohammed,108.0,Punjab Institute,3.25,Yes,Not Placed
2121,Ahmed,93.0,National University,3.59,Yes,Not Placed
2122,Hassan,85.0,Punjab Institute,3.94,No,Placed
2123,Noah,127.0,City College,2.93,No,Placed
2124,Daniel,75.0,National University,3.15,No,Not Placed
2125,Zara,96.0,Punjab Institute,2.89,Yes,Placed
2126,Mia,101.0,City College,3.34,Yes,Placed
2127,Zara,125.0,City College,3.26,,Placed
2128,Nitesh,113.0,National University,2.04,Yes,Not Placed
2129,Zara,75.0,Tech Valley University,3.08,No,Not Placed
2130,Neha,100.0,Global College,2.18,No,Not Placed
2131,Mia,100.0,National University,2.05,No,Placed
2132,Fatima,97.0,City College,3.58,Yes,Placed
2133,Emily,109.0,City College,2.52,Yes,Placed
2134,Emily,79.0,National University,2.68,No,Not Placed
2135,Ali,94.0,Tech Valley University,2.13,No,Not Placed
2136,John,107.0,Global College,2.36,Yes,Not Placed
2137,John,110.0,Punjab Institute,3.53,Yes,Not Placed
2138,Fatima,102.0,National University,2.99,Yes,Not Placed
2139,Omar,96.0,Global College,3.76,,Not Placed
2140,Liam,98.0,Global College,2.79,No,Not Placed
2141,Areeb,111.0,City College,,No,Not Placed
2142,Fatima,101.0,Punjab Institute,2.7,Yes,Not Placed
2143,Sophia,84.0,National University,3.43,No,Not Placed
2144,Sophia,81.0,City College,3.11,Yes,Placed
2145,John,78.0,City College,3.81,Yes,Not Placed
2146,Sara,122.0,Tech Valley University,3.2,No,Placed
2147,Fatima,112.0,Global College,2.99,Yes,Not Placed
2148,Noah,98.0,National University,3.57,Yes,Not Placed
2149,Areeb,93.0,National University,3.9,No,Not Placed
2150,Sophia,91.0,National University,2.71,,Placed
2151,Nitesh,116.0,City College,2.5,,Placed
2152,Fatima,129.0,Tech Valley University,3.23,Yes,Not Placed
2153,Neha,91.0,Punjab Institute,3.0,Yes,Not Placed
2154,Fatima,117.0,City College,3.98,No,Placed
2155,Areeb,100.0,Punjab Institute,2.92,Yes,Not Placed
2156,Areeb,97.0,Tech Valley University,2.15,No,Not Placed
2157,Ahmed,123.0,Global College,3.95,Yes,Placed
2158,Sara,100.0,National University,3.69,Yes,Not Placed
2159,Daniel,104.0,Punjab Institute,2.36,Yes,Placed
2160,Mohammed,104.0,City College,3.81,No,Placed
2161,Fatima,76.0,Punjab Institute,2.68,Yes,Not Placed
2162,Areeb,104.0,Global College,2.75,No,Not Placed
2163,Ali,92.0,National University,3.81,Yes,Placed
2164,Ravi,79.0,Punjab Institute,3.06,No,Not Placed
2165,Noah,92.0,Global College,2.28,No,Not Placed
2166,Ravi,92.0,City College,2.74,No,Not Placed
2167,Noah,115.0,Tech Valley University,3.44,No,Not Placed
2168,Areeb,84.0,City College,2.35,No,Not Placed
2169,Ravi,88.0,National University,3.18,No,Placed
2170,John,104.0,City College,3.39,Yes,Placed
2171,Liam,80.0,City College,2.69,Yes,Not Placed
2172,Nitesh,90.0,City College,,No,Placed
2173,Liam,75.0,City College,3.77,Yes,Not Placed
2174,Hassan,114.0,National University,2.94,Yes,Not Placed
2175,Sophia,95.0,Global College,2.77,Yes,Not Placed
2176,John,100.0,Punjab Institute,2.5,Yes,Not Placed
2177,Ahmed,114.0,Tech Valley University,3.21,No,Not Placed
2178,Sophia,89.0,Punjab Institute,3.76,Yes,Placed
2179,Emily,95.0,Punjab Institute,2.65,No,Not Placed
2180,Noah,84.0,Tech Valley University,2.79,No,Not Placed
2181,Omar,84.0,National University,2.81,No,Not Placed
2182,Nitesh,86.0,Tech Valley University,3.12,Yes,Not Placed
2183,Zara,93.0,National University,2.46,Yes,Not Placed
2184,Sophia,94.0,Punjab Institute,3.64,No,Placed
2185,Sara,104.0,National University,2.59,No,Placed
2186,Mohammed,87.0,Global College,3.41,No,Not Placed
2187,Mohammed,105.0,Tech Valley University,3.03,Yes,Placed
2188,Ravi,107.0,Global College,3.17,Yes,Placed
2189,Liam,93.0,Punjab Institute,2.36,No,Not Placed
2190,Zara,88.0,Tech Valley University,3.47,Yes,Placed
2191,Liam,101.0,Punjab Institute,2.38,No,Placed
2192,Zara,97.0,Global College,2.23,No,Not Placed
2193,Zara,103.0,Punjab Institute,3.09,No,Not Placed
2194,Ali,124.0,Tech Valley University,3.42,Yes,Placed
2195,Ahmed,101.0,Tech Valley University,2.1,Yes,Not Placed
2196,Emily,90.0,Punjab Institute,2.14,No,Not Placed
2197,Ali,87.0,Tech Valley University,3.61,No,Placed
2198,Mohammed,87.0,Tech Valley University,,No,Not Placed
2199,Noah,78.0,Punjab Institute,2.49,No,Not Placed
2200,Omar,114.0,Global College,3.23,No,Placed
2201,Hassan,67.0,Tech Valley University,2.89,No,Not Placed
2202,Ahmed,107.0,Tech Valley University,3.27,Yes,Not Placed
2203,Omar,87.0,Tech Valley University,3.73,Yes,Placed
2204,Omar,92.0,Tech Valley University,2.16,Yes,Placed
2205,Liam,87.0,Punjab Institute,3.56,Yes,Not Placed
2206,Daniel,122.0,Global College,2.99,Yes,Placed
2207,Liam,100.0,Global College,3.13,Yes,Placed
2208,Ravi,112.0,National University,3.31,No,Not Placed
2209,Mia,120.0,Tech Valley University,3.85,Yes,Placed
2210,Areeb,102.0,Tech Valley University,2.11,Yes,Not Placed
2211,Sofia,82.0,National University,2.06,Yes,Placed
2212,Ali,97.0,Global College,2.36,No,Not Placed
2213,Areeb,89.0,City College,3.97,Yes,Placed
2214,Omar,92.0,City College,,Yes,Placed
2215,Ravi,99.0,Global College,3.23,Yes,Placed
2216,Omar,98.0,Tech Valley University,2.09,No,Not Placed
2217,Hassan,106.0,City College,3.76,No,Not Placed
2218,Ali,108.0,Punjab Institute,3.63,No,Not Placed
2219,Ravi,98.0,Punjab Institute,3.33,Yes,Placed
2220,Mia,106.0,National University,2.68,No,Not Placed
2221,Nitesh,92.0,Global College,2.14,Yes,Not Placed
2222,Liam,120.0,Global College,3.16,Yes,Not Placed
2223,Areeb,92.0,City College,3.44,Yes,Placed
2224,Sophia,118.0,Tech Valley University,2.19,Yes,Placed
2225,Omar,78.0,Global College,3.27,No,Not Placed
2226,Neha,94.0,City College,2.57,Yes,Placed
2227,John,95.0,City College,3.53,Yes,Placed
2228,Hassan,104.0,Global College,3.08,Yes,Placed
2229,Sophia,113.0,City College,2.26,Yes,Not Placed
2230,Daniel,81.0,National University,3.05,,Placed
2231,Mia,83.0,National University,2.79,No,Not Placed
2232,Fatima,79.0,Global College,2.36,No,Not Placed
2233,Mia,120.0,Tech Valley University,3.68,Yes,Not Placed
2234,Mia,104.0,National University,2.02,Yes,Not Placed
2235,Hassan,84.0,National University,2.62,Yes,Placed
2236,Areeb,93.0,Global College,2.03,No,Not Placed
2237,Areeb,118.0,Punjab Institute,2.19,No,Not Placed
2238,Omar,96.0,City College,2.59,No,Placed
2239,Mohammed,95.0,National University,2.11,Yes,Placed
2240,Sara,88.0,Punjab Institute,3.19,Yes,Not Placed
2241,Daniel,85.0,Tech Valley University,2.17,Yes,Not Placed
2242,Emily,118.0,Punjab Institute,3.4,No,Not Placed
2243,Liam,125.0,Global College,,No,Placed
2244,Omar,85.0,Tech Valley University,2.12,No,Not Placed
2245,Omar,121.0,Tech Valley University,2.61,No,Not Placed
2246,Zara,93.0,Punjab Institute,3.79,Yes,Placed
2247,Ahmed,108.0,Global College,3.28,Yes,Placed
2248,Daniel,121.0,National University,3.54,Yes,Placed
2249,Noah,98.0,Punjab Institute,2.28,Yes,Not Placed
2250,Nitesh,95.0,National University,3.67,Yes,Placed
2251,Liam,112.0,Punjab Institute,2.02,No,Not Placed
2252,John,83.0,National University,2.43,No,Placed
2253,John,117.0,Punjab Institute,3.23,Yes,Placed
2254,Neha,102.0,Tech Valley University,2.75,Yes,Placed
2255,Zara,91.0,City College,3.97,Yes,Placed
2256,Zara,91.0,Tech Valley University,2.06,No,Not Placed
2257,Noah,79.0,National University,4.0,Yes,Placed
2258,Mohammed,92.0,Global College,3.25,Yes,Placed
2259,John,96.0,Tech Valley University,3.12,No,Not Placed
2260,Sofia,84.0,City College,2.12,Yes,Placed
2261,Omar,99.0,National University,2.55,Yes,Not Placed
2262,Ahmed,107.0,Tech Valley University,3.85,No,Placed
2263,Ravi,97.0,Punjab Institute,2.71,No,Not Placed
2264,Emily,110.0,Global College,3.32,No,Placed
2265,Ahmed,88.0,National University,4.0,Yes,Placed
2266,Hassan,115.0,Tech Valley University,2.53,Yes,Placed
2267,Mohammed,102.0,National University,3.15,No,Placed
2268,Daniel,123.0,Punjab Institute,3.39,Yes,Placed
2269,Liam,136.0,City College,2.33,No,Placed
2270,Omar,93.0,Tech Valley University,2.3,No,Not Placed
2271,Noah,94.0,National University,2.91,No,Not Placed
2272,Zara,96.0,National University,2.77,Yes,Not Placed
2273,Omar,109.0,National University,3.43,Yes,Placed
2274,Neha,120.0,City College,2.14,Yes,Not Placed
2275,Noah,90.0,National University,3.94,No,Placed
2276,Sophia,106.0,Global College,2.03,Yes,Placed
2277,Sophia,98.0,Global College,3.2,Yes,Not Placed
2278,Sofia,109.0,National University,3.13,Yes,Not Placed
2279,Mia,123.0,Global College,2.27,Yes,Not Placed
2280,Neha,96.0,Tech Valley University,2.3,Yes,Placed
2281,Liam,75.0,Global College,3.59,Yes,Placed
2282,Nitesh,111.0,National University,3.78,No,Placed
2283,Fatima,88.0,Punjab Institute,2.57,Yes,Not Placed
2284,Liam,98.0,Tech Valley University,2.88,Yes,Placed
2285,Sofia,112.0,City College,2.71,No,Not Placed
2286,Zara,104.0,National University,2.15,No,Not Placed
2287,Daniel,98.0,City College,3.35,Yes,Placed
2288,Noah,91.0,Punjab Institute,3.65,Yes,Placed
2289,Ravi,57.0,City College,2.61,No,Not Placed
2290,Omar,110.0,National University,3.98,Yes,Placed
2291,Neha,96.0,National University,2.15,Yes,Not Placed
2292,Omar,123.0,Punjab Institute,3.32,Yes,Placed
2293,Neha,106.0,National University,2.9,Yes,Placed
2294,Fatima,92.0,Punjab Institute,2.89,Yes,Not Placed
2295,Sofia,116.0,Punjab Institute,2.92,No,Not Placed
2296,Hassan,117.0,National University,2.52,No,Not Placed
2297,Hassan,97.0,Global College,3.43,Yes,Not Placed
2298,Ravi,118.0,Punjab Institute,3.44,Yes,Placed
2299,Noah,92.0,National University,2.56,No,Not Placed
2300,Ahmed,102.0,Global College,3.67,Yes,Placed
2301,Daniel,109.0,Punjab Institute,2.63,Yes,Not Placed
2302,Sophia,112.0,Global College,3.45,No,Not Placed
2303,Noah,109.0,Tech Valley University,2.24,No,Placed
2304,Daniel,95.0,Tech Valley University,2.34,Yes,Not Placed
2305,Mia,116.0,Global College,2.63,No,Not Placed
2306,Sofia,98.0,Punjab Institute,3.19,Yes,Not Placed
2307,Ravi,91.0,National University,3.29,Yes,Placed
2308,Hassan,92.0,City College,2.79,Yes,Not Placed
2309,Areeb,129.0,National University,2.16,No,Placed
2310,Ali,89.0,City College,2.75,No,Not Placed
2311,Nitesh,119.0,City College,3.38,No,Not Placed
2312,Mia,83.0,Punjab Institute,3.34,Yes,Placed
2313,Fatima,107.0,Global College,2.32,Yes,Placed
2314,Sofia,104.0,National University,2.02,Yes,Placed
2315,Daniel,124.0,Global College,3.51,Yes,Placed
2316,Areeb,90.0,Tech Valley University,2.21,Yes,Not Placed
2317,Daniel,86.0,Punjab Institute,2.16,No,Not Placed
2318,Omar,98.0,Punjab Institute,2.01,No,Not Placed
2319,Mohammed,125.0,Tech Valley University,2.87,Yes,Placed
2320,Emily,87.0,National University,3.01,Yes,Placed
2321,Omar,61.0,Tech Valley University,3.28,Yes,Placed
2322,Ali,101.0,National University,2.59,No,Not Placed
2323,Sofia,114.0,City College,3.42,No,Placed
2324,Areeb,85.0,Punjab Institute,2.34,No,Not Placed
2325,Nitesh,113.0,National University,3.66,Yes,Placed
2326,Ali,84.0,Global College,3.14,Yes,Placed
2327,John,98.0,Global College,3.17,No,Not Placed
2328,Omar,111.0,Punjab Institute,2.42,No,Not Placed
2329,Nitesh,82.0,Tech Valley University,2.15,Yes,Not Placed
2330,Mohammed,103.0,Tech Valley University,2.93,Yes,Not Placed
2331,Ahmed,118.0,National University,3.23,Yes,Not Placed
2332,Hassan,107.0,Tech Valley University,2.19,No,Not Placed
2333,Mohammed,89.0,Punjab Institute,3.9,No,Placed
2334,Neha,123.0,National University,3.96,No,Placed
2335,Fatima,,City College,3.09,Yes,Placed
2336,Ahmed,72.0,Tech Valley University,3.9,Yes,Not Placed
2337,Zara,113.0,Tech Valley University,2.36,Yes,Not Placed
2338,Emily,91.0,National University,2.05,No,Not Placed
2339,Ravi,103.0,Global College,2.08,Yes,Placed
2340,Zara,115.0,Tech Valley University,3.18,No,Not Placed
2341,Sophia,92.0,Punjab Institute,2.12,Yes,Placed
2342,John,75.0,Tech Valley University,3.92,No,Not Placed
2343,Mohammed,123.0,City College,2.28,No,Placed
2344,Sofia,117.0,Tech Valley University,2.61,Yes,Placed
2345,Liam,99.0,Global College,3.65,No,Placed
2346,Neha,113.0,Tech Valley University,,Yes,Not Placed
2347,Neha,94.0,National University,2.49,,Placed
2348,Ahmed,101.0,Tech Valley University,3.28,Yes,Placed
2349,Sophia,98.0,Global College,2.55,No,Not Placed
2350,Hassan,95.0,National University,2.43,No,Not Placed
2351,Emily,105.0,Punjab Institute,2.51,Yes,Placed
2352,Mia,82.0,National University,2.98,No,Not Placed
2353,Sara,96.0,City College,3.93,No,Placed
2354,Mia,105.0,National University,3.66,No,Placed
2355,Areeb,128.0,Punjab Institute,2.57,Yes,Placed
2356,John,82.0,Tech Valley University,2.73,Yes,Placed
2357,Daniel,108.0,National University,2.93,No,Not Placed
2358,John,109.0,National University,3.96,Yes,Placed
2359,Sophia,72.0,National University,2.34,Yes,Not Placed
2360,Mohammed,106.0,National University,2.71,No,Not Placed
2361,Nitesh,113.0,Punjab Institute,3.46,Yes,Placed
2362,Areeb,109.0,Global College,3.93,No,Placed
2363,Sara,99.0,Global College,2.31,Yes,Placed
2364,Omar,105.0,National University,2.45,No,Not Placed
2365,Fatima,103.0,Punjab Institute,2.45,Yes,Not Placed
2366,Mohammed,75.0,Punjab Institute,2.04,Yes,Not Placed
2367,Sara,103.0,National University,3.21,Yes,Placed
2368,Neha,94.0,City College,3.34,No,Placed
2369,John,89.0,National University,3.21,No,Not Placed
2370,Ravi,137.0,City College,2.14,Yes,Placed
2371,Sophia,119.0,National University,2.14,Yes,Not Placed
2372,Liam,83.0,City College,2.42,No,Not Placed
2373,Fatima,105.0,City College,2.58,Yes,Placed
2374,John,122.0,National University,,No,Placed
2375,Neha,78.0,City College,2.32,Yes,Not Placed
2376,Nitesh,101.0,Tech Valley University,2.09,No,Not Placed
2377,Areeb,102.0,Global College,2.79,No,Not Placed
2378,Emily,81.0,Punjab Institute,2.83,No,Not Placed
2379,Sophia,106.0,City College,2.9,No,Not Placed
2380,John,117.0,City College,3.65,Yes,Placed
2381,Ahmed,123.0,Punjab Institute,2.2,Yes,Not Placed
2382,Noah,96.0,City College,3.41,No,Not Placed
2383,Mia,138.0,Punjab Institute,2.68,Yes,Not Placed
2384,Mia,69.0,National University,2.62,No,Not Placed
2385,Liam,105.0,Tech Valley University,3.87,No,Not Placed
2386,Neha,79.0,Tech Valley University,2.5,Yes,Not Placed
2387,Mia,101.0,Global College,3.29,Yes,Placed
2388,Ravi,92.0,City College,2.55,Yes,Not Placed
2389,Sofia,108.0,Global College,3.01,Yes,Placed
2390,Sara,98.0,National University,3.57,Yes,Placed
2391,John,88.0,Tech Valley University,3.76,Yes,Placed
2392,Mia,89.0,National University,3.68,Yes,Not Placed
2393,Emily,129.0,National University,3.16,Yes,Placed
2394,Ravi,107.0,City College,2.5,Yes,Not Placed
2395,John,74.0,National University,3.32,Yes,Placed
2396,Liam,,Tech Valley University,3.42,Yes,Placed
2397,Ali,97.0,Global College,2.02,No,Not Placed
2398,Noah,100.0,Tech Valley University,2.88,Yes,Not Placed
2399,Sophia,112.0,City College,3.69,Yes,Placed
2400,Liam,118.0,Tech Valley University,2.98,No,Placed
2401,Daniel,,Punjab Institute,2.62,No,Not Placed
2402,Hassan,100.0,Global College,3.74,Yes,Placed
2403,Ravi,92.0,Punjab Institute,2.31,Yes,Not Placed
2404,Ali,109.0,Punjab Institute,2.41,Yes,Not Placed
2405,Liam,97.0,City College,3.37,Yes,Placed
2406,Sara,100.0,National University,2.7,No,Not Placed
2407,John,96.0,Punjab Institute,3.43,No,Placed
2408,Sophia,98.0,Tech Valley University,2.32,No,Placed
2409,Emily,126.0,National University,2.5,Yes,Placed
2410,Daniel,136.0,Tech Valley University,2.31,No,Placed
2411,Daniel,106.0,Tech Valley University,3.91,Yes,Placed
2412,Sara,99.0,National University,2.81,,Placed
2413,Daniel,76.0,National University,2.67,Yes,Placed
2414,Neha,89.0,Tech Valley University,2.03,Yes,Not Placed
2415,Hassan,98.0,City College,2.31,Yes,Not Placed
2416,Fatima,89.0,Global College,2.84,No,Not Placed
2417,Zara,91.0,Global College,2.14,Yes,Placed
2418,Emily,,City College,3.02,Yes,Placed
2419,Areeb,100.0,National University,2.91,Yes,Not Placed
2420,Sophia,102.0,Tech Valley University,3.53,Yes,Placed
2421,Mohammed,90.0,Global College,3.32,No,Not Placed
2422,Noah,118.0,Tech Valley University,2.89,No,Not Placed
2423,Nitesh,97.0,City College,2.45,No,Not Placed
2424,Ravi,92.0,Tech Valley University,3.45,Yes,Not Placed
2425,Hassan,76.0,City College,3.42,No,Not Placed
2426,Liam,99.0,National University,2.31,No,Not Placed
2427,Ravi,92.0,City College,3.83,Yes,Placed
2428,Sara,125.0,City College,2.13,Yes,Placed
2429,Liam,128.0,Global College,2.11,No,Not Placed
2430,Ravi,81.0,Tech Valley University,2.37,Yes,Placed
2431,Mia,83.0,Global College,3.82,Yes,Placed
2432,Mia,96.0,Punjab Institute,3.04,Yes,Placed
2433,Mohammed,88.0,City College,3.58,Yes,Not Placed
2434,Nitesh,103.0,Punjab Institute,2.46,Yes,Placed
2435,Neha,95.0,Global College,2.98,Yes,Placed
2436,Mia,104.0,Tech Valley University,2.72,No,Not Placed
2437,Areeb,115.0,Global College,3.66,Yes,Placed
2438,Areeb,84.0,Tech Valley University,2.05,No,Not Placed
2439,Sophia,115.0,Tech Valley University,2.49,Yes,Not Placed
2440,Liam,89.0,National University,2.31,No,Not Placed
2441,Mohammed,132.0,City College,3.72,No,Placed
2442,Areeb,,Global College,2.94,No,Placed
2443,John,98.0,Tech Valley University,2.81,No,Not Placed
2444,Sara,86.0,Global College,2.9,No,Not Placed
2445,John,83.0,Global College,3.94,No,Placed
2446,Fatima,113.0,Tech Valley University,3.7,Yes,Placed
2447,Fatima,100.0,Punjab Institute,3.41,Yes,Placed
2448,Noah,114.0,City College,2.58,No,Not Placed
2449,Nitesh,133.0,City College,2.33,Yes,Placed
2450,Ali,,National University,3.84,No,Not Placed
2451,John,82.0,National University,2.85,No,Not Placed
2452,Sara,103.0,National University,2.56,Yes,Not Placed
2453,Zara,117.0,City College,2.94,No,Not Placed
2454,Neha,86.0,Punjab Institute,3.84,Yes,Placed
2455,Sofia,101.0,City College,2.77,Yes,Placed
2456,Sophia,121.0,City College,3.13,Yes,Placed
2457,John,76.0,City College,3.61,Yes,Placed
2458,Sofia,104.0,City College,2.85,Yes,Not Placed
2459,Mohammed,92.0,Punjab Institute,2.47,Yes,Placed
2460,Fatima,102.0,National University,3.99,Yes,Placed
2461,Nitesh,111.0,Global College,3.91,No,Placed
2462,Neha,103.0,National University,3.69,No,Placed
2463,Mohammed,85.0,National University,3.38,Yes,Not Placed
2464,Emily,92.0,Global College,2.59,Yes,Not Placed
2465,Emily,121.0,City College,3.83,No,Placed
2466,Mohammed,105.0,Punjab Institute,2.55,No,Not Placed
